ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
[ 0.45127051 -0.13282454 -0.02742995],[ 0.20765755 -0.21994659 -0.0291253 ],[-0.33420332 -0.26768586  0.65873494],[11.93025222  6.94446262  1.22002966],[0.42897341 0.39638977 0.43088312 0.39680929],[-5.  -2.   0.   0.8],[-0.285018    0.57242621 -0.06480903],[ 0.42724006 -0.43029438 -0.00192869],[ 0.60670423  0.5573558  -0.26017813],[-4.75066333  0.19819786  1.03952531],[-0.02028335 -0.32122498  0.34599262],[ 0.20234386 -0.2191418  -0.02788549],[ 0.1649396   0.11417453 -0.82101945],[-2.0249068   2.97392341 -0.43746349],3.6243402577427273,0.8214328758046189
[ 0.43510957  0.09015904 -0.3205749 ],[ 0.21769841 -0.23976309 -0.025933  ],[-0.40463188 -0.34317768  0.73540916],[3.91161956 3.92575363 1.21528708],[0.21160577 0.22236812 0.22467426 0.23461853],[-3.  -3.   0.   0.8],[-0.38805149  0.28886854  0.04722039],[ 0.44023035 -0.4530311   0.00192775],[ 0.67947119  0.63074848 -0.34360853],[ 2.98747992  2.99195853 -1.40440748],[-0.44800867 -0.55650676 -0.41842981],[ 0.2187767  -0.23560453 -0.02731064],[ 0.21048922  0.16617509 -0.87986122],[-3.75962132 -3.78888079  1.50909926],5.546868550378612,0.8093178893353757
[-0.38805149  0.28886854  0.04722039],[-0.22253194  0.21326801 -0.02786075],[0.32037893 0.3283231  0.70319759],[7.0684015  7.06962289 1.22042446],[0.51206971 0.50041131 0.52101178 0.54350999],[4.  4.  0.  0.8],[ 0.43510957  0.09015904 -0.3205749 ],[-0.44023035  0.4530311  -0.00192775],[-0.69684574 -0.64835542 -0.26764311],[-2.99738353 -3.00650736 -1.35122835],[ 0.0902504  -0.46752856  0.52116031],[-0.22846627  0.21809333 -0.03096764],[-0.14466534 -0.15373374 -0.83362317],[2.84160825 2.86212932 1.00395267],4.156253440172862,0.8160401540918923
[ 0.40146985 -0.7421245  -0.04099925],[ 0.21148182 -0.22439278 -0.03037371],[-0.3486743  -0.28161544  0.70836426],[11.92620547  6.94111258  1.22441212],[0.53582365 0.49785865 0.5328332  0.51793744],[-5.  -2.   0.   0.8],[-0.38805149  0.28886854  0.04722039],[ 0.43401376 -0.43766079 -0.00251296],[ 0.63277029  0.58451271 -0.27862266],[-4.73852365  0.20750791  1.05741395],[ 0.0902504  -0.46752856  0.52116031],[ 0.2055475  -0.21956746 -0.0334806 ],[ 0.17234338  0.12197502 -0.83858307],[-2.02485151  2.97412597 -0.44466816],3.6253522190263907,0.8161751262564406
[ 0.44130207  0.10702403 -0.24808843],[ 0.22181968 -0.23831264 -0.02798658],[-0.42389726 -0.3587733   0.68309592],[3.90692536 3.92172262 1.21934479],[0.13400837 0.1102185  0.16618342 0.14210771],[-3.  -3.   0.   0.8],[-0.6092904   0.38198499  0.22353607],[ 0.44892836 -0.45486035 -0.00111451],[ 0.73356218  0.67851908 -0.27072368],[ 2.99044518  3.00139921 -1.41550794],[-0.46936331 -0.36504346 -0.30073969],[ 0.22691729 -0.23071315 -0.02659256],[ 0.22934744  0.17906348 -0.88574028],[-3.7490972  -3.78902562  1.51297902],5.540897987265947,0.81196437066458
[-0.6092904   0.38198499  0.22353607],[-0.22710868  0.21654771 -0.02687208],[0.33593455 0.34169377 0.74469494],[7.07237794 7.07365832 1.22513908],[0.2227787  0.2138172  0.21171809 0.22937258],[4.  4.  0.  0.8],[ 0.44130207  0.10702403 -0.24808843],[-0.44892836  0.45486035  0.00111451],[-0.71020174 -0.6527441  -0.37594089],[-3.00645146 -3.00249787 -1.37879603],[ 0.13927279 -0.32534875  0.38622657],[-0.23415323  0.22441623 -0.0335225 ],[-0.13735018 -0.14178742 -0.93204366],[2.84075618 2.84985007 1.01936923],4.150982382707904,0.8114462193589471
[ 0.25021511 -1.00048918  0.03940196],[ 0.21412872 -0.23247256 -0.03199011],[-0.36046467 -0.29642683  0.75322177],[11.92190547  6.93753159  1.22920791],[0.22035962 0.23024952 0.21786161 0.24615838],[-5.  -2.   0.   0.8],[-0.6092904   0.38198499  0.22353607],[ 0.44123739 -0.44902026 -0.00511804],[ 0.6554937   0.61015421 -0.3004702 ],[-4.72183371  0.21804442  1.09234031],[ 0.13927279 -0.32534875  0.38622657],[ 0.20708416 -0.22460404 -0.03864054],[ 0.15315878  0.1133394  -0.93961714],[-2.0250942   2.97580841 -0.44160509],3.626493801073006,0.8113914973054819
[ 0.38751626 -0.11202013 -0.12929302],[ 0.22562355 -0.23824866 -0.02945098],[-0.44249633 -0.37462415  0.64501377],[3.90217906 3.9176448  1.2229304 ],[0.42599255 0.39862892 0.46581329 0.44191251],[-3.  -3.   0.   0.8],[-0.66993553  0.38626684  0.20648932],[ 0.45807582 -0.45837616 -0.00362544],[ 0.76207719  0.70344047 -0.3004916 ],[ 2.99435147  3.00860062 -1.42980159],[-0.25508653 -0.12367897 -0.08655285],[ 0.23354079 -0.22894627 -0.02676703],[ 0.244988    0.19138456 -0.89708458],[-3.73991789 -3.7861288   1.52082789],5.534859938395029,0.8132711682888849
[-0.66993553  0.38626684  0.20648932],[-0.23245227  0.2201275  -0.02582554],[0.35186741 0.35513675 0.69318651],[7.07641789 7.07775814 1.22945626],[0.13398252 0.14376202 0.12579868 0.11216067],[4.  4.  0.  0.8],[ 0.38751626 -0.11202013 -0.12929302],[-0.45807582  0.45837616  0.00362544],[-0.74602858 -0.68003203 -0.38325336],[-3.01555188 -2.99688094 -1.40971717],[ 0.0782513  -0.10393337  0.1201192 ],[-0.2403436   0.22956111 -0.0342344 ],[-0.15329892 -0.15251138 -0.92814704],[2.83990503 2.83627964 1.0376371 ],4.145628243769187,0.8145341984425091
[ 0.21886358 -0.90039131  0.04748348],[ 0.2162195  -0.24011813 -0.03325871],[-0.3739303 -0.3118905  0.7038   ],[11.91753361  6.93388585  1.23362498],[0.11036256 0.15755484 0.11248604 0.14131442],[-5.  -2.   0.   0.8],[-0.66993553  0.38626684  0.20648932],[ 0.44867177 -0.46024563 -0.00743317],[ 0.68051654  0.63661776 -0.32161371],[-4.7052614   0.22945084  1.12471573],[ 0.0782513  -0.10393337  0.1201192 ],[ 0.20832817 -0.23068452 -0.04166757],[ 0.16023312  0.12799608 -0.93710244],[-2.02431638  2.97827421 -0.43821018],3.6276717393804407,0.8144176422695792
[ 0.31877303 -0.41185342  0.20870864],[ 0.22843921 -0.24136013 -0.02908116],[-0.46008365 -0.38976769  0.7040873 ],[3.89721228 3.91336581 1.22671942],[0.51714454 0.51074837 0.55593173 0.52574417],[-3.  -3.   0.   0.8],[-0.54803409  0.3693365   0.10824093],[ 0.46581833 -0.46480104 -0.00371215],[ 0.77052148  0.70839738 -0.4120037 ],[ 3.00182021  3.00927041 -1.45133687],[0.26720577 0.27544301 0.15399166],[ 0.2351357  -0.23350372 -0.02715682],[ 0.25363913  0.19883317 -0.92527191],[-3.73571036 -3.77469474  1.53649051],5.528531031234099,0.807299690438994
[-0.54803409  0.3693365   0.10824093],[-0.23737912  0.22344091 -0.02536901],[0.36811413 0.3697672  0.65436391],[7.08050241 7.08190373 1.23328712],[0.41823533 0.4459015  0.41769923 0.37808678],[4.  4.  0.  0.8],[ 0.31877303 -0.41185342  0.20870864],[-0.46581833  0.46480104  0.00371215],[-0.79957994 -0.72768207 -0.31052851],[-3.0233258  -2.99404009 -1.43813654],[-0.23229379  0.36434777 -0.34574642],[-0.2442959   0.23059766 -0.03172796],[-0.18763743 -0.18371059 -0.84674038],[2.83719441 2.82471413 1.05460677],4.140154286758239,0.8163084277979902
[ 0.26564806 -0.71703261  0.0022285 ],[ 0.21863448 -0.24650592 -0.03454084],[-0.38910774 -0.32746362  0.66111614],[11.91311669  6.93020091  1.23754149],[0.37437482 0.41160977 0.3659922  0.38929254],[-5.  -2.   0.   0.8],[-0.54803409  0.3693365   0.10824093],[ 0.4560136  -0.46994683 -0.00917183],[ 0.70889582  0.66555521 -0.33773416],[-4.68985224  0.24008989  1.15101496],[-0.23229379  0.36434777 -0.34574642],[ 0.21171771 -0.23934917 -0.04089978],[ 0.1918519   0.16114706 -0.85170369],[-2.02359575  2.98025363 -0.43752416],3.628812318833523,0.816590659641733
[ 0.50396969 -0.61560921  0.35521962],[ 0.231878   -0.24686719 -0.0273155 ],[-0.47691911 -0.40332311  0.75170038],[3.89196566 3.90882987 1.23094283],[0.23513367 0.23468055 0.22683677 0.22410926],[-3.  -3.   0.   0.8],[-0.10693516  0.30770262 -0.07389392],[ 0.47131548 -0.47280424 -0.00087507],[ 0.80172133  0.73402262 -0.43269781],[ 3.01225248  3.00314241 -1.48240966],[0.43722321 0.65480425 0.31038647],[ 0.23501129 -0.24413003 -0.02770383],[ 0.26127554  0.2043322  -0.94883621],[-3.73511602 -3.75449089  1.56310593],5.521828837643344,0.8022669535210436
[-0.10693516  0.30770262 -0.07389392],[-0.23943748  0.22593705 -0.02644043],[0.38409698 0.3872697  0.70283325],[7.08477779 7.08624683 1.23725949],[0.50672047 0.55129942 0.53180506 0.51290431],[4.  4.  0.  0.8],[ 0.50396969 -0.61560921  0.35521962],[-0.47131548  0.47280424  0.00087507],[-0.82941697 -0.7565608  -0.32932801],[-3.02729538 -3.0011282  -1.45560295],[-0.32876196  0.58241038 -0.49479466],[-0.24345936  0.22803624 -0.02866245],[-0.20085645 -0.19921878 -0.85619723],[2.83004199 2.82083704 1.06148563],4.134369484051841,0.8110346758863775
[ 0.43466247 -0.27193856 -0.05817182],[ 0.22205235 -0.24971599 -0.03578458],[-0.40637132 -0.34261802  0.70079064],[11.90851051  6.92635428  1.24151421],[0.49869774 0.53340768 0.49268317 0.51711437],[-5.  -2.   0.   0.8],[-0.10693516  0.30770262 -0.07389392],[ 0.46148983 -0.47565304 -0.00934415],[ 0.7406613   0.69796043 -0.34907371],[-4.67771543  0.24929596  1.16224394],[-0.32876196  0.58241038 -0.49479466],[ 0.21803047 -0.24761679 -0.0380066 ],[ 0.20645854  0.17419587 -0.85246545],[-2.02316726  2.98072555 -0.44576023],3.629963189044792,0.8120436311432683
[ 0.47906919 -0.60998957  0.28655329],[ 0.23563749 -0.252495   -0.02596447],[-0.49428698 -0.41734396  0.7045629 ],[3.88664177 3.90422306 1.23478875],[0.16333447 0.16000991 0.10881794 0.13249714],[-3.  -3.   0.   0.8],[ 0.19514208  0.43535762 -0.11970684],[ 0.47396853 -0.48166361  0.00229224],[ 0.85456393  0.78301675 -0.37057382],[ 3.02167728  2.99802116 -1.51429348],[0.33229808 0.57203439 0.29691763],[ 0.23575243 -0.25482581 -0.02891518],[ 0.27051684  0.21009616 -0.96999044],[-3.73266726 -3.73509507  1.59115816],5.515027138803985,0.8043493603028465
[ 0.19514208  0.43535762 -0.11970684],[-0.23833103  0.22916861 -0.02825671],[0.39924947 0.40763039 0.74615172],[7.08930901 7.09085526 1.24164073],[0.22558758 0.21916311 0.21626807 0.21840722],[4.  4.  0.  0.8],[ 0.47906919 -0.60998957  0.28655329],[-0.47396853  0.48166361 -0.00229224],[-0.83768187 -0.76965358 -0.432021  ],[-3.02845588 -3.01481008 -1.46667118],[-0.23540336  0.43321085 -0.3565138 ],[-0.24015415  0.22730444 -0.0271959 ],[-0.18965872 -0.19795721 -0.95674697],[2.82039287 2.82190175 1.06059958],4.1282704494149804,0.8060689050972896
[ 0.47892458 -0.01000116 -0.12929315],[ 0.22630141 -0.24964829 -0.03684261],[-0.4259901  -0.3574061   0.73731772],[11.90363497  6.92227928  1.24583644],[0.21862156 0.21840048 0.21427431 0.2177272 ],[-5.  -2.   0.   0.8],[ 0.19514208  0.43535762 -0.11970684],[ 0.46463244 -0.47881689 -0.00858591],[ 0.77399054  0.73241335 -0.36178521],[-4.66896656  0.25748732  1.15785206],[-0.23540336  0.43321085 -0.3565138 ],[ 0.22447829 -0.25151246 -0.03578181],[ 0.20234422  0.16520724 -0.94660994],[-2.02285104  2.97971706 -0.46392313],3.631234610574674,0.8076504407351569
[ 0.39917954 -0.51224974  0.10895997],[ 0.23907639 -0.25734007 -0.0256773 ],[-0.51221068 -0.43275047  0.6645702 ],[3.88126777 3.89957046 1.23814486],[0.39498391 0.42157811 0.3428985  0.38629809],[-3.  -3.   0.   0.8],[ 0.11501935  0.39723638 -0.12555637],[ 0.4766164  -0.48957463  0.00447154],[ 0.88214445  0.81076015 -0.40662451],[ 3.02837659  2.99727314 -1.54291313],[0.08100571 0.24217681 0.12207005],[ 0.23772489 -0.26272537 -0.03022254],[ 0.28453226  0.22111872 -0.97749686],[-3.72649906 -3.72087123  1.61497344],5.50815914348154,0.8055920399194674
[ 0.11501935  0.39723638 -0.12555637],[-0.23754001  0.23223456 -0.03014883],[0.41496511 0.42771909 0.69270435],[7.09390805 7.0955333  1.2456265 ],[0.14693833 0.10994514 0.12177413 0.14836539],[4.  4.  0.  0.8],[ 0.39917954 -0.51224974  0.10895997],[-0.4766164   0.48957463 -0.00447154],[-0.87015824 -0.80786275 -0.43707751],[-3.02949911 -3.02852511 -1.47833108],[-0.03447269  0.16912584 -0.10541693],[-0.23848514  0.22821689 -0.02747521],[-0.20295823 -0.22099094 -0.9551912 ],[2.81055533 2.82289737 1.0600057 ],4.122084779611047,0.8086228160138803
[ 0.43814294 -0.03173515 -0.12173361],[ 0.23034067 -0.24955289 -0.03795231],[-0.44567403 -0.37304879  0.68387735],[11.89868835  6.91814352  1.24974764],[0.13460858 0.10644797 0.13718051 0.12781659],[-5.  -2.   0.   0.8],[ 0.11501935  0.39723638 -0.12555637],[ 0.46788068 -0.48178745 -0.00780348],[ 0.80611603  0.76602334 -0.38130307],[-4.66012963  0.2652801   1.15334997],[-0.03447269  0.16912584 -0.10541693],[ 0.22939555 -0.25357056 -0.03527869],[ 0.2235195   0.17902882 -0.94560616],[-2.02264006  2.97865947 -0.48152132],3.632540133176514,0.8102515193720445
[ 0.2513296  -0.08287951 -0.20458161],[ 0.24196505 -0.25863687 -0.0271518 ],[-0.53129531 -0.45020006  0.69897947],[3.87570278 3.89474391 1.24153422],[0.49914149 0.51315396 0.45544851 0.47893211],[-3.  -3.   0.   0.8],[-0.11135464  0.31733846 -0.11590495],[ 0.48017202 -0.49347457  0.00467756],[ 0.8947358   0.82736839 -0.49834773],[ 3.03231915  3.00558908 -1.56000517],[-0.30242352 -0.49585883 -0.19371254],[ 0.24225374 -0.26129716 -0.03050702],[ 0.31076328  0.24418309 -0.95136173],[-3.71566729 -3.7172368   1.62392449],5.501014781121017,0.8013325226564079
[-0.11135464  0.31733846 -0.11590495],[-0.23820696  0.2348377  -0.03182936],[0.43142643 0.44666997 0.65173456],[7.09855345 7.10025748 1.24912224],[0.42906652 0.40172169 0.40693494 0.46159149],[4.  4.  0.  0.8],[ 0.2513296  -0.08287951 -0.20458161],[-0.48017202  0.49347457 -0.00467756],[-0.91905745 -0.86045387 -0.38521893],[-3.03182483 -3.04008844 -1.49266263],[-0.01721551 -0.21637745  0.30209332],[-0.23902848  0.23199482 -0.03074048],[-0.23718313 -0.26077593 -0.87451992],[2.80131506 2.82181041 1.06289166],4.115788958568253,0.8099777386451664
[ 0.38188832 -0.13451773 -0.0401682 ],[ 0.23385954 -0.25024187 -0.03877657],[-0.4650581  -0.38926853  0.64539087],[11.89369035  6.9139627   1.25317284],[0.42603433 0.42276484 0.45521423 0.43662511],[-5.  -2.   0.   0.8],[-0.11135464  0.31733846 -0.11590495],[ 0.4720665  -0.48507957 -0.00694721],[ 0.83808203  0.79825704 -0.40363614],[-4.65028851  0.27472782  1.15212907],[-0.01721551 -0.21637745  0.30209332],[ 0.23303802 -0.25308475 -0.0376877 ],[ 0.26380087  0.21206391 -0.8679892 ],[-2.02120558  2.97885897 -0.49569263],3.6338112144963635,0.811437117921601
[ 0.17724276  0.01787311 -0.44260107],[ 0.24446394 -0.25747065 -0.03053714],[-0.55078193 -0.46976432  0.72681365],[3.86988367 3.8896858  1.24518195],[0.22217431 0.20936301 0.22389309 0.20195941],[-3.  -3.   0.   0.8],[-0.60829664  0.46368747  0.07812271],[ 0.48705775 -0.49591074  0.00201564],[ 0.93218215  0.86866894 -0.49300056],[ 3.03246896  3.02286443 -1.56893647],[-0.47704116 -0.8304335  -0.35495342],[ 0.24877527 -0.2533826  -0.03089774],[ 0.3354935   0.26809293 -0.93689212],[-3.69879314 -3.72353608  1.62260348],5.493508320555625,0.7974184558570865
[-0.60829664  0.46368747  0.07812271],[-0.24259381  0.23844009 -0.03255278],[0.44786387 0.4623442  0.70492441],[7.10340431 7.10518353 1.25277293],[0.5276653  0.50757808 0.531315   0.53103825],[4.  4.  0.  0.8],[ 0.17724276  0.01787311 -0.44260107],[-0.48705775  0.49591074 -0.00201564],[-0.94556849 -0.88608692 -0.43283835],[-3.03688504 -3.04265044 -1.52142913],[-0.04633471 -0.42063323  0.51874121],[-0.24327673  0.23902505 -0.03563445],[-0.24925127 -0.27201221 -0.88374559],[2.79421491 2.81299169 1.07926305],4.109180930163677,0.8045399230901111
[ 0.47003792 -0.2100941   0.24171616],[ 0.23742995 -0.25224952 -0.03798168],[-0.48449552 -0.40426716  0.70747563],[11.88845642  6.90957275  1.25680946],[0.52013896 0.53747595 0.54898164 0.53134323],[-5.  -2.   0.   0.8],[-0.60829664  0.46368747  0.07812271],[ 0.48002376 -0.49068962 -0.0054289 ],[ 0.86969948  0.82276015 -0.43243998],[-4.63848     0.29359504  1.15468993],[-0.04633471 -0.42063323  0.51874121],[ 0.23674703 -0.25166457 -0.04106335],[ 0.27890332  0.22058537 -0.88572635],[-2.01445654  2.9827565  -0.50912479],3.6351175418127126,0.80520075878152
[ 0.20177118 -0.11448359 -0.41895931],[ 0.24707111 -0.25723093 -0.03433924],[-0.56935575 -0.48983677  0.67359906],[3.86399343 3.88456244 1.24841144],[0.11955822 0.10195333 0.16688941 0.13718424],[-3.  -3.   0.   0.8],[-0.68417902  0.33041578  0.16556071],[ 0.4952929  -0.49881866 -0.00235258],[ 0.98788981  0.92681197 -0.41869142],[ 3.03096491  3.04114971 -1.58037078],[-0.36916041 -0.6611262  -0.30113076],[ 0.25471051 -0.24719094 -0.03208011],[ 0.3517314   0.28826969 -0.94285827],[-3.67955524 -3.73028125  1.62511055],5.48590094654693,0.7991118579499675
[-0.68417902  0.33041578  0.16556071],[-0.24822179  0.24158773 -0.03198665],[0.46542696 0.47627078 0.75151027],[7.10852473 7.11037357 1.25682629],[0.23083573 0.24757878 0.2397188  0.21410776],[4.  4.  0.  0.8],[ 0.20177118 -0.11448359 -0.41895931],[-0.4952929   0.49881866  0.00235258],[-0.95557816 -0.89053698 -0.55138324],[-3.04651398 -3.03937467 -1.55366207],[-0.06939886 -0.32966525  0.41520566],[-0.24830656  0.24519194 -0.03880626],[-0.24007805 -0.25598492 -0.98698401],[2.79094856 2.79923357 1.09698887],4.102253897216498,0.7995896517929162
[ 0.62793119 -0.20783231  0.26339675],[ 0.24214887 -0.25451447 -0.03605663],[-0.50446088 -0.41758205  0.75822564],[11.88291895  6.90491157  1.26090726],[0.25382086 0.24277709 0.2239107  0.21854567],[-5.  -2.   0.   0.8],[-0.68417902  0.33041578  0.16556071],[ 0.49037066 -0.4961022  -0.00406998],[ 0.90515836  0.84302373 -0.45792981],[-4.62578254  0.31980581  1.15625758],[-0.06939886 -0.32966525  0.41520566],[ 0.2420641  -0.25091026 -0.04287624],[ 0.27048859  0.20374032 -0.99254572],[-2.00426008  2.98815787 -0.52778647],3.6365786762808914,0.7998120933720758
[ 0.24682614 -0.2393408  -0.21442701],[ 0.24975631 -0.25828013 -0.03721179],[-0.58780001 -0.50933832  0.63780722],[3.85804769 3.87938771 1.25116489],[0.42194987 0.40706225 0.47038402 0.47159131],[-3.  -3.   0.   0.8],[-0.5513045   0.29982818  0.11472308],[ 0.50274966 -0.50259511 -0.00562561],[ 1.01603796  0.95850701 -0.45120141],[ 3.03148527  3.05547106 -1.59593597],[-0.16486908 -0.31882417 -0.17601428],[ 0.25926212 -0.24456281 -0.03317004],[ 0.3638626   0.3050628  -0.95895719],[-3.6630052  -3.732007    1.63260341],5.47821844202673,0.7994150895506825
[-0.5513045   0.29982818  0.11472308],[-0.25299335  0.24431498 -0.03158618],[0.48368093 0.4917818  0.70367544],[7.1137213  7.11563865 1.26050063],[0.12702952 0.15612003 0.13554926 0.10326457],[4.  4.  0.  0.8],[ 0.24682614 -0.2393408  -0.21442701],[-0.50274966  0.50259511  0.00562561],[-0.99253248 -0.92260476 -0.56420853],[-3.05598804 -3.03811462 -1.58228145],[-0.01544377 -0.02461898  0.14208054],[-0.25280317  0.24908312 -0.0404109 ],[-0.25670575 -0.2666547  -0.99222223],[2.78730427 2.78704507 1.11095852],4.095230659836184,0.8014629148346543
[ 0.53544701 -0.25335523  0.14692746],[ 0.24665845 -0.25686621 -0.03512188],[-0.52417617 -0.43237283  0.71101195],[11.87729774  6.90017472  1.2646371 ],[0.17077954 0.13765121 0.10859013 0.13609482],[-5.  -2.   0.   0.8],[-0.5513045   0.29982818  0.11472308],[ 0.4996518  -0.50118119 -0.0035357 ],[ 0.9409385   0.86775195 -0.4811786 ],[-4.61281485  0.34140141  1.15908865],[-0.01544377 -0.02461898  0.14208054],[ 0.24684862 -0.25209807 -0.0439466 ],[ 0.28805716  0.21355577 -0.99817068],[-1.99689194  2.99189895 -0.54464967],3.6380874058129216,0.801651389584003
[ 0.21052963 -0.37296462  0.28777472],[ 0.25126885 -0.26126505 -0.03661453],[-0.60734255 -0.52682849  0.70350541],[3.85185294 3.87398219 1.25415046],[0.50156691 0.48077374 0.56997118 0.56195869],[-3.  -3.   0.   0.8],[-0.36090787  0.31301034  0.01227262],[ 0.50789489 -0.5081518  -0.00477681],[ 1.02363064  0.96331495 -0.57400399],[ 3.04175727  3.05897847 -1.61470456],[0.18497159 0.37767679 0.09010956],[ 0.25981435 -0.24925369 -0.03280688],[ 0.37152257  0.31321623 -0.99642823],[-3.6584615  -3.7202954   1.64262645],5.470206583363416,0.7931668084042534
[-0.36090787  0.31301034  0.01227262],[-0.25662605  0.24688675 -0.03183772],[0.5019573  0.50903947 0.66218486],[7.11896422 7.1209501  1.26367485],[0.38779719 0.41345197 0.39575628 0.37647061],[4.  4.  0.  0.8],[ 0.21052963 -0.37296462  0.28777472],[-0.50789489  0.5081518   0.00477681],[-1.05324241 -0.97903319 -0.48728884],[-3.06388812 -3.04114979 -1.6065195 ],[ 0.18000756  0.37480157 -0.19892416],[-0.25767206  0.24892439 -0.03946274],[-0.29385592 -0.30150927 -0.91755532],[2.78161857 2.77784196 1.12190476],4.088089788894117,0.8025540604832023
[ 0.33506347 -0.29595678  0.04084873],[ 0.24994569 -0.25929778 -0.0351191 ],[-0.54361577 -0.44913267  0.66862847],[11.87162695  6.89539218  1.26786937],[0.38896128 0.37879446 0.34561132 0.38282224],[-5.  -2.   0.   0.8],[-0.36090787  0.31301034  0.01227262],[ 0.50657174 -0.50618452 -0.00328138],[ 0.97582599  0.89771893 -0.50321247],[-4.59968041  0.35745855  1.16355516],[ 0.18000756  0.37480157 -0.19892416],[ 0.24889968 -0.25726013 -0.04274412],[ 0.32728769  0.24764679 -0.92270167],[-1.99202674  2.99486279 -0.5559562 ],3.6395687891954616,0.8028247825425021
[ 0.18900666 -0.51201628  0.73642152],[ 0.25148623 -0.26679626 -0.03182332],[-0.62832179 -0.5415851   0.75140313],[3.84535094 3.86829214 1.25757313],[0.21820354 0.2281016  0.217471   0.21720693],[-3.  -3.   0.   0.8],[-0.14180877  0.4659847  -0.01740943],[ 0.50989891 -0.51684224  0.00114251],[ 1.06063643  0.98599488 -0.60569348],[ 3.06389446  3.04915031 -1.63801318],[0.22478366 0.962562   0.36105464],[ 0.25816485 -0.26233497 -0.03067726],[ 0.38458042  0.32078591 -1.01957061],[-3.66807416 -3.6919464   1.65705778],5.461783290220714,0.7880755001199227
[-0.14180877  0.4659847  -0.01740943],[-0.25841268  0.25004599 -0.03296583],[0.51938382 0.52814099 0.70182432],[7.12439808 7.12645372 1.26690477],[0.4969417  0.52914392 0.51002661 0.50646934],[4.  4.  0.  0.8],[ 0.18900666 -0.51201628  0.73642152],[-0.50989891  0.51684224 -0.00114251],[-1.08951566 -1.01218806 -0.50242521],[-3.06898804 -3.05000104 -1.62685591],[ 0.26981032  0.23624793 -0.33383127],[-0.26155957  0.2497689  -0.03791075],[-0.30818055 -0.31909512 -0.92460905],[2.77289899 2.77249763 1.12957709],4.0806441093360215,0.7979583504738201
